Date,Advertiser,Advertiser Currency Code,Inventory Contract,Impressions,Clicks,Advertiser Cost (Adv Currency),Media Cost (Adv Currency)
01/09/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_Improve Digital_TheTradeDesk_John Frieda_UK_Standard,20652,299,"536,89772488298839","375,71564782811136"
01/09/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,23246,330,"605,11939811767885","423,4566555207274"
01/09/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,6109,50,"242,96902883523069","169,80591525979047"
01/09/2017,John Frieda_UK_Zenith,GBP,,201075,214,"847,95195636304792","434,10939802116326"
01/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,3099,105,"58,097716869841438","40,651464253860015"
01/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,11581,206,"209,48420110447037","145,21574995326528"
01/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,38709,515,"546,17650310110868","377,56653435839553"
01/09/2017,Mercedes-Benz_UK_Zenith,GBP,,886488,734,"3927,3093508137818","2394,8616616229652"
01/09/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,0,0,0,0
01/09/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,0,0,0,0
02/09/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_Improve Digital_TheTradeDesk_John Frieda_UK_Standard,24186,455,"627,74119184929337","439,28699570379008"
02/09/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,21592,364,"561,04694699328585","392,6151838842376"
02/09/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,2770,20,"112,65971564881278","78,738502162667922"
02/09/2017,John Frieda_UK_Zenith,GBP,,188586,215,"841,22808850310316","436,45208228762585"
02/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,2829,56,"51,340469697449452","35,591265067148766"
02/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,19883,278,"280,05855515960184","193,601757026216"
02/09/2017,Mercedes-Benz_UK_Zenith,GBP,,868301,843,"3880,8377873713679","2351,2492415258265"
03/09/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_Improve Digital_TheTradeDesk_John Frieda_UK_Standard,23065,412,"598,54723250178301","418,857355493808"
03/09/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,22800,440,"592,43390621578946","414,57947195808"
03/09/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,4031,41,"161,57112739593914","112,92037065155268"
03/09/2017,John Frieda_UK_Zenith,GBP,,198246,232,"881,28007819156423","453,04607667040131"
03/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,5477,130,"99,071072526649181","68,677903864363924"
03/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,28163,453,"396,6557169154792","274,20424677881453"
03/09/2017,Mercedes-Benz_UK_Zenith,GBP,,863379,846,"3879,5151255336428","2351,9987871037574"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,297,1,"13,126439974351985","9,175294845786706"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_Conde Nast_Women_Floor_Index Exchange_TTD_John Frieda_UK_970x250,782,1,"12,047855060827355","8,429231995536"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_Conde Nast__Women_Floor_AdX_TTD_AODWide_UK_970x250,96,0,"1,166695709565348","0,816162989004"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,561,0,"12,935118214500908","9,05152522624614"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_Hello__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,737,3,"12,785958266043956","8,9461508437444"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_Improve Digital_TheTradeDesk_John Frieda_UK_Standard,23095,389,"599,09791153751866","419,2427151648736"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,22955,394,"596,2355108356807","417,239797809406"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,249,0,"4,072317111118225","2,849263627421302"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_New York Times_Targeted Fashion & Style_Floor_18_AdX_TTD_John Frieda_Billboard,645,1,"12,959992060979186","9,0684776556"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_New York Times_Targeted T Mag_Floor_18_AdX_TTD_John Frieda_Billboard,651,1,"13,116870863394888","9,15283558728"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_New York Times_Targeted Wellness Section_Floor_18_AdX_TTD_John Frieda_Billboard,641,0,"12,915382831699114","9,01223903448"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_OK__ROS_Floor_aDx_ttd_John Frieda_UK_970x250,1013,2,"13,185789879785176","9,2245242073688"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,593,0,"13,0143092172842","9,106784023740942"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,28384,289,"1043,4638467952497","729,16176214961686"
04/09/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,6,0,"0,176505925989498","0,123287148798582"
04/09/2017,John Frieda_UK_Zenith,GBP,,202305,253,"973,95324064012381","514,49069181252975"
04/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,44437,1388,"835,21579691207301","584,40872650085225"
04/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,5907,63,"106,53364542529678","73,84923580433225"
