"Date","Advertiser ID","Advertiser","Country","Time Zone","Order ID","External Order ID","Order Name","Order Start Date","Order End Date","Order Currency","Order Budget","Line Item ID","Line Item","External Line Item ID","Line Item Start Date","Line Item End Date","Line Item Budget","Creative ID","Creative","Size","Supply Cost","AAP Platform Fee","Agency Fee","AAP Audience Fee","3p Fee - Integral Ad Science","3p Fee - Integral Ad Science (absorbed)","3p Fee - DoubleVerify","3p Fee - DoubleVerify (absorbed)","3p Fee - Doubleclick Campaign Manager","3p Fee - Doubleclick Campaign Manager (absorbed)","3p Fee - ComScore","3p Fee - ComScore (absorbed)","3p Fee - CPM 1","3p Fee - CPM 1 (absorbed)","3p Fee - CPM 2","3p Fee - CPM 2 (absorbed)","3p Fee - CPM 3","3p Fee - CPM 3 (absorbed)","3p Fee - Automotive","3p Fee - Automotive (absorbed)","Total 3p Fees","Total Cost","Impressions","CPM","Clickthroughs","CTR","CPC","Interactions","Interaction Rate","Video Impression","Video Click","Video Creative View","Video End State Click","Video Start","Video First Quartile","Video Midpoint","Video Third Quartile","Video Complete","Video Pause","Video Resume","Video Replay","Video Skip Back","Video Skip Forward","Video Mute","Video Unmute","Mobile Ad Close","Mobile Call To Action","Mobile Video Start","Mobile Video Stop","DPV","DPVR","DPV - Views","DPV - Clicks","CPDPV","PRPV","PRPVR","PRPV - Views","PRPV - Clicks","CPPRPV","ATL","ATLR","ATL - Views","ATL - Clicks","CPATL","ATC","ATCR","ATC - Views","ATC - Clicks","CPATC","Purchase","Purchase Rate","Purchase - Views","Purchase - Clicks","Cost Per Purchase","Total Pixel Events","Total Pixel Rate","Total Pixel Events - Views","Total Pixel Events - Clicks","Cost Per Pixel Event"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","1826533620102","AOD_DIY_EOU_FR_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","8771927180702","AOD_Need_Helpers_Time_FR_Prospecting_300x600","300x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","4129345930102","AOD_Need_Helpers_Performance_FR_Prospecting_300x600","300x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","3165797720202","AOD_Mac_Lovers_Time_FR_Prospecting_300x600","300x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","8989762640302","AOD_DIY_Time_FR_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","4575897560902","AOD_Mac_Lovers_Time_FR_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","3499746880502","AOD_DIY_EOU_FR_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","7109956150702","AOD_DIY_Time_FR_Prospecting_160x600","160x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","4367254780902","AOD_DIY_Performance_FR_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","5792225040502","AOD_DIY_Performance_FR_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","7587097030502","AOD_Mac_Lovers_Value_FR_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","6442708200302","AOD_Need_Helpers_Value_FR_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","8820348720102","AOD_Mac_Lovers_Value_FR_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","7701116840802","AOD_Mac_Lovers_EOU_FR_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","4610935820302","AOD_DIY_Time_FR_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","8742528890202","AOD_Mac_Lovers_Value_FR_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","4608925220302","AOD_Mac_Lovers_EOU_FR_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","7929445070902","AOD_DIY_Value_FR_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","8848881850202","AOD_Need_Helpers_Value_FR_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","2352284200702","AOD_DIY_Value_FR_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","9632639860802","AOD_Mac_Lovers_Performance_FR_Prospecting_300x600","300x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","6333157210302","AOD_Mac_Lovers_Performance_FR_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","9777660170502","AOD_Mac_Lovers_EOU_FR_Prospecting_970x250","970x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","6960206620402","AOD_DIY_Value_FR_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","8362987680902","AOD_Mac_Lovers_EOU_FR_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","4933929140602","AOD_Need_Helpers_EOU_FR_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","1405669170302","AOD_Mac_Lovers_Time_FR_Prospecting_160x600","160x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","6768745030302","AOD_Mac_Lovers_Performance_FR_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","5215788380602","Crucial_FR_Zenith","FR","Europe/London","6442618310702","","Crucial_FR_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1220.00","6671439080402","Crucial Fans","","03-Apr-2017","30-Apr-2017","1220.00","5437747320702","AOD_Mac_Lovers_Performance_FR_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
